stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
sound/1star.wav,,audio-keyboard-response,47,116450,0.0-6.0-1.20,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,69,
,2,html-button-response,48,117302,0.0-6.0-0.21,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,49,118805,0.0-6.0-1.21,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,72,
,1,html-button-response,50,120020,0.0-6.0-0.22,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,51,121523,0.0-6.0-1.22,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,78,
,3,html-button-response,52,122349,0.0-6.0-0.23,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,53,123853,0.0-6.0-1.23,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,80,
,2,html-button-response,54,124653,0.0-6.0-0.24,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,55,126165,0.0-6.0-1.24,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,83,
,0,html-button-response,56,127649,0.0-6.0-0.25,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,57,129153,0.0-6.0-1.25,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,84,
,3,html-button-response,58,130633,0.0-6.0-0.26,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,59,132138,0.0-6.0-1.26,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,86,
,2,html-button-response,60,132831,0.0-6.0-0.27,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,61,134337,0.0-6.0-1.27,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,89,
,1,html-button-response,62,135147,0.0-6.0-0.28,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,63,136650,0.0-6.0-1.28,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,95,
,3,html-button-response,64,137905,0.0-6.0-0.29,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,65,139421,0.0-6.0-1.29,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,97,
,2,html-button-response,66,140267,0.0-6.0-0.30,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,67,141771,0.0-6.0-1.30,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,100,
,0,html-button-response,68,142985,0.0-6.0-0.31,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,69,144497,0.0-6.0-1.31,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,101,
,1,html-button-response,70,145393,0.0-6.0-0.32,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,71,146897,0.0-6.0-1.32,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,107,
,3,html-button-response,72,148221,0.0-6.0-0.33,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,73,149725,0.0-6.0-1.33,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,109,
,0,html-button-response,74,150890,0.0-6.0-0.34,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,75,152393,0.0-6.0-1.34,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,110,
,2,html-button-response,76,153255,0.0-6.0-0.35,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,77,154758,0.0-6.0-1.35,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,113,
,1,html-button-response,78,155668,0.0-6.0-0.36,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,79,157171,0.0-6.0-1.36,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,119,
,0,html-button-response,80,158334,0.0-6.0-0.37,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,81,159837,0.0-6.0-1.37,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,120,
,3,html-button-response,82,160630,0.0-6.0-0.38,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,83,162133,0.0-6.0-1.38,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,122,
,2,html-button-response,84,162933,0.0-6.0-0.39,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,85,164437,0.0-6.0-1.39,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,125,
,2,html-button-response,86,165887,0.0-7.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,87,167391,0.0-7.0-1.0,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,128,
,0,html-button-response,88,168316,0.0-7.0-0.1,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,89,169820,0.0-7.0-1.1,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,129,
,1,html-button-response,90,170642,0.0-7.0-0.2,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,91,172145,0.0-7.0-1.2,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,135,
,3,html-button-response,92,172994,0.0-7.0-0.3,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,93,174495,0.0-7.0-1.3,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,137,
,0,html-button-response,94,175286,0.0-7.0-0.4,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,95,176792,0.0-7.0-1.4,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,138,
,2,html-button-response,96,177675,0.0-7.0-0.5,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,97,179178,0.0-7.0-1.5,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,141,
,3,html-button-response,98,180220,0.0-7.0-0.6,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,99,181722,0.0-7.0-1.6,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,143,
,1,html-button-response,100,182519,0.0-7.0-0.7,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,101,184023,0.0-7.0-1.7,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,149,
,0,html-button-response,102,185150,0.0-7.0-0.8,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,103,186653,0.0-7.0-1.8,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,150,
,2,html-button-response,104,187585,0.0-7.0-0.9,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,105,189088,0.0-7.0-1.9,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,153,
,1,html-button-response,106,190166,0.0-7.0-0.10,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,107,191669,0.0-7.0-1.10,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,159,
,3,html-button-response,108,192807,0.0-7.0-0.11,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,109,194310,0.0-7.0-1.11,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,161,
,0,html-button-response,110,195935,0.0-7.0-0.12,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,111,197438,0.0-7.0-1.12,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,162,
,2,html-button-response,112,198303,0.0-7.0-0.13,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,113,199807,0.0-7.0-1.13,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,165,
,1,html-button-response,114,200693,0.0-7.0-0.14,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,115,202198,0.0-7.0-1.14,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,171,
,3,html-button-response,116,203244,0.0-7.0-0.15,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,117,204747,0.0-7.0-1.15,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,173,
,2,html-button-response,118,205532,0.0-7.0-0.16,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,119,207036,0.0-7.0-1.16,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,176,
,0,html-button-response,120,207731,0.0-7.0-0.17,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,121,209234,0.0-7.0-1.17,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,177,
,1,html-button-response,122,210136,0.0-7.0-0.18,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,123,211641,0.0-7.0-1.18,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,183,
,0,html-button-response,124,212653,0.0-7.0-0.19,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,125,214157,0.0-7.0-1.19,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,184,
,3,html-button-response,126,214824,0.0-7.0-0.20,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,127,216327,0.0-7.0-1.20,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,186,
,2,html-button-response,128,217328,0.0-7.0-0.21,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,129,218831,0.0-7.0-1.21,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,189,
,1,html-button-response,130,219776,0.0-7.0-0.22,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,131,221284,0.0-7.0-1.22,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,195,
,3,html-button-response,132,222165,0.0-7.0-0.23,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,133,223667,0.0-7.0-1.23,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,197,
,0,html-button-response,134,224571,0.0-7.0-0.24,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,135,226075,0.0-7.0-1.24,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,198,
,2,html-button-response,136,227159,0.0-7.0-0.25,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,137,228663,0.0-7.0-1.25,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,201,
,3,html-button-response,138,229600,0.0-7.0-0.26,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,139,231105,0.0-7.0-1.26,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,203,
,1,html-button-response,140,231879,0.0-7.0-0.27,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,141,233382,0.0-7.0-1.27,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,209,
,0,html-button-response,142,234308,0.0-7.0-0.28,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,143,235811,0.0-7.0-1.28,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,210,
,3,html-button-response,144,236449,0.0-7.0-0.29,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,145,237952,0.0-7.0-1.29,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,212,
,2,html-button-response,146,238642,0.0-7.0-0.30,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,147,240145,0.0-7.0-1.30,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,215,
,1,html-button-response,148,240841,0.0-7.0-0.31,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,149,242345,0.0-7.0-1.31,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,221,
,0,html-button-response,150,243079,0.0-7.0-0.32,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,151,244582,0.0-7.0-1.32,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,222,
,3,html-button-response,152,245327,0.0-7.0-0.33,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,153,246832,0.0-7.0-1.33,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,224,
,0,html-button-response,154,247574,0.0-7.0-0.34,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,155,249077,0.0-7.0-1.34,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,225,
,1,html-button-response,156,249800,0.0-7.0-0.35,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,157,251304,0.0-7.0-1.35,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,231,
,2,html-button-response,158,251665,0.0-7.0-0.36,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/3star.wav,,audio-keyboard-response,159,253168,0.0-7.0-1.36,static,"1,6,3,2",I040,,,,,,C121939,,,null,3,234,
,3,html-button-response,160,254110,0.0-7.0-0.37,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/2star.wav,,audio-keyboard-response,161,255617,0.0-7.0-1.37,static,"1,6,3,2",I040,,,,,,C121939,,,null,2,236,
,0,html-button-response,162,256602,0.0-7.0-0.38,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/1star.wav,,audio-keyboard-response,163,258104,0.0-7.0-1.38,static,"1,6,3,2",I040,,,,,,C121939,,,null,1,237,
,1,html-button-response,164,259222,0.0-7.0-0.39,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
sound/6star.wav,,audio-keyboard-response,165,260726,0.0-7.0-1.39,static,"1,6,3,2",I040,,,,,,C121939,,,null,6,243,
sound/celebration.wav,0,audio-button-response,166,275010,0.0-8.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",0,html-button-response,167,281871,0.0-9.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,correct
"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",3,html-button-response,168,286084,0.0-10.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,correct
"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",2,html-button-response,169,289921,0.0-11.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,correct
"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",1,html-button-response,170,294245,0.0-12.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,correct
"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",4,html-button-response,171,299602,0.0-13.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,correct
Which monster did you like the most?</p>,0,html-button-response,172,308422,0.0-14.0-0.0,static,"1,6,3,2",I040,,,,,,C121939,,,,,,
,,survey-text,173,331578,0.0-15.0,static,"1,6,3,2",I040,,,,,,C121939,,"{""Q0"":""Because I like the way it looks and the color red""}",,,,
stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
,0,html-button-response,0,11153,0.0-0.0,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
,,animation,1,23163,0.0-1.0,static,"1,2,3,6",I049,,,,,,C805947,"[{""stimulus"":""img/screen1a.png"",""time"":3014},{""stimulus"":""img/screen1b.png"",""time"":6004},{""stimulus"":""img/screen1c.png"",""time"":9005}]",[],,,,
<img src='img/screen1d.png'></img>,0,html-button-response,2,24669,0.0-2.0,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
,,animation,3,45476,0.0-3.0,static,"1,2,3,6",I049,,,,,,C805947,"[{""stimulus"":""img/screen2.jpg"",""time"":801},{""stimulus"":""img/screen2.jpg"",""time"":1602},{""stimulus"":""img/screen2.jpg"",""time"":2408},{""stimulus"":""img/screen2.jpg"",""time"":3206},{""stimulus"":""img/screen2.jpg"",""time"":4009},{""stimulus"":""img/screen3a.jpg"",""time"":4805},{""stimulus"":""img/screen3b.jpg"",""time"":5606},{""stimulus"":""img/screen3c.jpg"",""time"":6400},{""stimulus"":""img/screen3d.jpg"",""time"":7206},{""stimulus"":""img/screen4a.jpg"",""time"":8004},{""stimulus"":""img/screen4a.jpg"",""time"":8805},{""stimulus"":""img/screen4b.jpg"",""time"":9605},{""stimulus"":""img/screen4c.jpg"",""time"":10401},{""stimulus"":""img/screen4d.jpg"",""time"":11206},{""stimulus"":""img/screen4d.jpg"",""time"":12006},{""stimulus"":""img/screen5a.jpg"",""time"":12805},{""stimulus"":""img/screen5b1.jpg"",""time"":13605},{""stimulus"":""img/screen5b2.jpg"",""time"":14405},{""stimulus"":""img/screen5b3.jpg"",""time"":15206},{""stimulus"":""img/screen5b4.jpg"",""time"":16005},{""stimulus"":""img/screen5b5.jpg"",""time"":16805},{""stimulus"":""img/screen5b6.jpg"",""time"":17605},{""stimulus"":""img/screen5c.jpg"",""time"":18404},{""stimulus"":""img/screen5d.jpg"",""time"":19205},{""stimulus"":""img/screen5d.jpg"",""time"":20006}]",[],,,,
<img src='img/screen5e.jpg'></img>,0,html-button-response,4,47711,0.0-4.0,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
<p align='center'></p>,0,html-button-response,5,61608,0.0-5.0,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
,0,html-button-response,6,64990,0.0-6.0-0.0,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,7,66496,0.0-6.0-1.0,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,1,
,2,html-button-response,8,69255,0.0-6.0-0.1,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,9,70758,0.0-6.0-1.1,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,4,
,1,html-button-response,10,73192,0.0-6.0-0.2,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,11,74695,0.0-6.0-1.2,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,6,
,3,html-button-response,12,76825,0.0-6.0-0.3,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,13,78328,0.0-6.0-1.3,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,12,
,2,html-button-response,14,81756,0.0-6.0-0.4,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,15,83263,0.0-6.0-1.4,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,15,
,3,html-button-response,16,85359,0.0-6.0-0.5,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,17,86862,0.0-6.0-1.5,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,21,
,0,html-button-response,18,89108,0.0-6.0-0.6,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,19,90612,0.0-6.0-1.6,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,22,
,1,html-button-response,20,92480,0.0-6.0-0.7,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,21,93984,0.0-6.0-1.7,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,24,
,3,html-button-response,22,95643,0.0-6.0-0.8,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,23,97147,0.0-6.0-1.8,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,30,
,2,html-button-response,24,98777,0.0-6.0-0.9,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,25,100283,0.0-6.0-1.9,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,33,
,0,html-button-response,26,101996,0.0-6.0-0.10,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,27,103500,0.0-6.0-1.10,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,34,
,1,html-button-response,28,105814,0.0-6.0-0.11,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,29,107320,0.0-6.0-1.11,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,36,
,0,html-button-response,30,108653,0.0-6.0-0.12,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,31,110158,0.0-6.0-1.12,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,37,
,3,html-button-response,32,111897,0.0-6.0-0.13,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,33,113402,0.0-6.0-1.13,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,43,
,0,html-button-response,34,115750,0.0-6.0-0.14,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,35,117255,0.0-6.0-1.14,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,44,
,2,html-button-response,36,118707,0.0-6.0-0.15,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,37,120211,0.0-6.0-1.15,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,47,
,1,html-button-response,38,121664,0.0-6.0-0.16,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,39,123170,0.0-6.0-1.16,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,49,
,3,html-button-response,40,126465,0.0-6.0-0.17,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,41,127969,0.0-6.0-1.17,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,55,
,0,html-button-response,42,129864,0.0-6.0-0.18,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,43,131369,0.0-6.0-1.18,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,56,
,1,html-button-response,44,134229,0.0-6.0-0.19,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,45,135734,0.0-6.0-1.19,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,58,
,2,html-button-response,46,137593,0.0-6.0-0.20,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,47,139096,0.0-6.0-1.20,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,61,
,3,html-button-response,48,140437,0.0-6.0-0.21,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,49,141940,0.0-6.0-1.21,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,67,
,0,html-button-response,50,143547,0.0-6.0-0.22,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,51,145053,0.0-6.0-1.22,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,68,
,2,html-button-response,52,146738,0.0-6.0-0.23,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,53,148240,0.0-6.0-1.23,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,71,
,1,html-button-response,54,150360,0.0-6.0-0.24,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,55,151863,0.0-6.0-1.24,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,73,
,0,html-button-response,56,153765,0.0-6.0-0.25,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,57,155269,0.0-6.0-1.25,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,74,
,3,html-button-response,58,157028,0.0-6.0-0.26,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,59,158531,0.0-6.0-1.26,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,80,
,0,html-button-response,60,167344,0.0-6.0-0.27,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,61,168846,0.0-6.0-1.27,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,81,
,2,html-button-response,62,169879,0.0-6.0-0.28,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,63,171382,0.0-6.0-1.28,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,84,
,1,html-button-response,64,172395,0.0-6.0-0.29,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,65,173900,0.0-6.0-1.29,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,86,
,3,html-button-response,66,175153,0.0-6.0-0.30,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,67,176657,0.0-6.0-1.30,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,92,
,0,html-button-response,68,178031,0.0-6.0-0.31,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,69,179540,0.0-6.0-1.31,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,93,
,1,html-button-response,70,180901,0.0-6.0-0.32,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/2star.wav,,audio-keyboard-response,71,182405,0.0-6.0-1.32,static,"1,2,3,6",I049,,,,,,C805947,,,null,2,95,
,0,html-button-response,72,184065,0.0-6.0-0.33,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,73,185569,0.0-6.0-1.33,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,96,
,2,html-button-response,74,187062,0.0-6.0-0.34,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/3star.wav,,audio-keyboard-response,75,188566,0.0-6.0-1.34,static,"1,2,3,6",I049,,,,,,C805947,,,null,3,99,
,3,html-button-response,76,189990,0.0-6.0-0.35,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/6star.wav,,audio-keyboard-response,77,191497,0.0-6.0-1.35,static,"1,2,3,6",I049,,,,,,C805947,,,null,6,105,
,0,html-button-response,78,193051,0.0-6.0-0.36,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
sound/1star.wav,,audio-keyboard-response,79,194558,0.0-6.0-1.36,static,"1,2,3,6",I049,,,,,,C805947,,,null,1,106,
,1,html-button-response,80,195785,0.0-6.0-0.37,static,"1,2,3,6",I049,,,,,,C805947,,,,,,
