"subjID","age","dob","gender","language","country","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","rt","time_elapsed"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","audio-keyboard-response","158","sound/6star.wav","6,1,2,3",,"6","433","\",,"null","226096"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","159",,"6,1,2,3","0",,,"\",,"450","226547"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","audio-keyboard-response","160","sound/6star.wav","6,1,2,3",,"6","439","\",,"null","228050"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","161",,"6,1,2,3","0",,,"\",,"441","228492"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","audio-keyboard-response","162","sound/6star.wav","6,1,2,3",,"6","445","\",,"null","229995"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","163",,"6,1,2,3","0",,,"\",,"227","230225"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","audio-keyboard-response","164","sound/6star.wav","6,1,2,3",,"6","451","\",,"null","231726"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","165",,"6,1,2,3","0",,,"\",,"459","232185"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","audio-keyboard-response","166","sound/6star.wav","6,1,2,3",,"6","457","\",,"null","233687"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","audio-button-response","167","sound/celebration.wav","6,1,2,3","0",,,"\",,"3444","237133"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","168","Which, if any, of these monsters ever gave you <b>1 star</b>?</p>","6,1,2,3","1",,,"correct\",,"3353","240487"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","169","Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>","6,1,2,3","2",,,"correct\",,"1911","243199"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","170","Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>","6,1,2,3","3",,,"correct\",,"687","244689"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","171","Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>","6,1,2,3","0",,,"correct\",,"777","246468"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","172","Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>","6,1,2,3","4",,,"incorrect\",,"1903","249172"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","html-button-response","173","Which monster did you like the most?</p>","6,1,2,3","0",,,"\",,"1622","251594"
"C795388","25","04/28/1993","male","english","United States of America","dynamic","survey-text","174",,"6,1,2,3",,,,"\","\{""Q0"":""stars""\}","4936","257332"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","0","<p>Hi! Welcome to the experiment. This study takes the form of a simple decision making task.<br> It is designed to help us learn how children make decisions, so it will look like a kid's game.<br> However, in order to understand how kids make choices, we need to compare what they do to adults<br> doing the same task. That's you! Because of this, we ask you to take the task seriously and do your<br>best, even if the task seems like a strange thing for an adult to do.</p>","1,2,3,6","0",,,,,"16319","16322"
"C797694","31","10/7/87","male","English","United States of America","dynamic","animation","1",,"1,2,3,6",,,,,"[]",,"28323"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","2","<img src='img/screen1d.png'></img>","1,2,3,6","0",,,,,"1669","29994"
"C797694","31","10/7/87","male","English","United States of America","dynamic","animation","3",,"1,2,3,6",,,,,"[]",,"50795"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","4","<img src='img/screen5e.jpg'></img>","1,2,3,6","0",,,,,"1614","52410"
"C797694","31","10/7/87","male","English","United States of America","dynamic","survey-multi-choice","5",,"1,2,3,6",,,,,"\{""Q0"":"" You click on the monsters"",""Q1"":"" Because the main study will have children participating""\}","8764","61177"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","6","Well done!","1,2,3,6","0",,,,,"1179","62356"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","7",,"1,2,3,6","1",,,,,"3193","65550"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","8","sound/2star.wav","1,2,3,6",,"2","2",,,"null","67055"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","9",,"1,2,3,6","2",,,,,"1446","68504"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","10","sound/3star.wav","1,2,3,6",,"3","5",,,"null","70007"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","11",,"1,2,3,6","3",,,,,"729","70738"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","12","sound/6star.wav","1,2,3,6",,"6","11",,,"null","72241"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","13",,"1,2,3,6","0",,,,,"512","72754"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","14","sound/1star.wav","1,2,3,6",,"1","12",,,"null","74256"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","15",,"1,2,3,6","3",,,,,"402","74660"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","16","sound/6star.wav","1,2,3,6",,"6","18",,,"null","76165"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","17",,"1,2,3,6","3",,,,,"345","76512"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","18","sound/6star.wav","1,2,3,6",,"6","24",,,"null","78015"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","19",,"1,2,3,6","3",,,,,"338","78354"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","20","sound/6star.wav","1,2,3,6",,"6","30",,,"null","79856"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","21",,"1,2,3,6","3",,,,,"324","80182"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","22","sound/6star.wav","1,2,3,6",,"6","36",,,"null","81687"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","23",,"1,2,3,6","3",,,,,"356","82044"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","24","sound/6star.wav","1,2,3,6",,"6","42",,,"null","83548"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","25",,"1,2,3,6","3",,,,,"156","83706"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","26","sound/6star.wav","1,2,3,6",,"6","48",,,"null","85211"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","27",,"1,2,3,6","3",,,,,"329","85542"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","28","sound/6star.wav","1,2,3,6",,"6","54",,,"null","87046"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","29",,"1,2,3,6","3",,,,,"541","87588"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","30","sound/6star.wav","1,2,3,6",,"6","60",,,"null","89091"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","31",,"1,2,3,6","3",,,,,"233","89325"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","32","sound/6star.wav","1,2,3,6",,"6","66",,,"null","90828"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","33",,"1,2,3,6","3",,,,,"272","91104"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","34","sound/6star.wav","1,2,3,6",,"6","72",,,"null","92607"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","35",,"1,2,3,6","3",,,,,"410","93018"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","36","sound/6star.wav","1,2,3,6",,"6","78",,,"null","94521"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","37",,"1,2,3,6","3",,,,,"528","95050"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","38","sound/6star.wav","1,2,3,6",,"6","84",,,"null","96552"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","39",,"1,2,3,6","3",,,,,"370","96924"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","40","sound/6star.wav","1,2,3,6",,"6","90",,,"null","98427"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","41",,"1,2,3,6","2",,,,,"864","99292"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","42","sound/3star.wav","1,2,3,6",,"3","93",,,"null","100794"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","43",,"1,2,3,6","0",,,,,"348","101144"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","44","sound/1star.wav","1,2,3,6",,"1","94",,,"null","102648"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","45",,"1,2,3,6","1",,,,,"392","103042"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","46","sound/2star.wav","1,2,3,6",,"2","96",,,"null","104545"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","47",,"1,2,3,6","3",,,,,"340","104886"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","48","sound/6star.wav","1,2,3,6",,"6","102",,,"null","106390"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","49",,"1,2,3,6","3",,,,,"337","106728"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","50","sound/6star.wav","1,2,3,6",,"6","108",,,"null","108231"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","51",,"1,2,3,6","3",,,,,"183","108416"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","52","sound/6star.wav","1,2,3,6",,"6","114",,,"null","109918"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","53",,"1,2,3,6","3",,,,,"83","110002"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","54","sound/6star.wav","1,2,3,6",,"6","120",,,"null","111505"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","55",,"1,2,3,6","3",,,,,"542","112048"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","56","sound/6star.wav","1,2,3,6",,"6","126",,,"null","113551"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","57",,"1,2,3,6","3",,,,,"490","114042"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","58","sound/6star.wav","1,2,3,6",,"6","132",,,"null","115545"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","59",,"1,2,3,6","3",,,,,"338","115884"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","60","sound/6star.wav","1,2,3,6",,"6","138",,,"null","117388"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","61",,"1,2,3,6","3",,,,,"331","117721"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","62","sound/6star.wav","1,2,3,6",,"6","144",,,"null","119224"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","63",,"1,2,3,6","3",,,,,"371","119596"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","64","sound/6star.wav","1,2,3,6",,"6","150",,,"null","121099"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","65",,"1,2,3,6","3",,,,,"440","121540"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","66","sound/6star.wav","1,2,3,6",,"6","156",,,"null","123042"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","67",,"1,2,3,6","3",,,,,"397","123440"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","68","sound/6star.wav","1,2,3,6",,"6","162",,,"null","124942"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","69",,"1,2,3,6","3",,,,,"361","125306"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","70","sound/6star.wav","1,2,3,6",,"6","168",,,"null","126809"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","71",,"1,2,3,6","3",,,,,"332","127142"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","72","sound/6star.wav","1,2,3,6",,"6","174",,,"null","128644"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","73",,"1,2,3,6","3",,,,,"440","129086"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","74","sound/6star.wav","1,2,3,6",,"6","180",,,"null","130588"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","75",,"1,2,3,6","3",,,,,"435","131024"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","76","sound/6star.wav","1,2,3,6",,"6","186",,,"null","132527"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","77",,"1,2,3,6","3",,,,,"246","132774"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","78","sound/6star.wav","1,2,3,6",,"6","192",,,"null","134278"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","79",,"1,2,3,6","3",,,,,"253","134532"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","80","sound/6star.wav","1,2,3,6",,"6","198",,,"null","136035"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","81",,"1,2,3,6","3",,,,,"285","136322"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","82","sound/6star.wav","1,2,3,6",,"6","204",,,"null","137824"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","83",,"1,2,3,6","3",,,,,"184","138010"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","84","sound/6star.wav","1,2,3,6",,"6","210",,,"null","139514"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","85",,"1,2,3,6","3",,,,,"337","139852"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","86","sound/6star.wav","1,2,3,6",,"6","216",,,"null","141356"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","87",,"1,2,3,6","3",,,,,"325","141682"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","88","sound/6star.wav","1,2,3,6",,"6","222",,,"null","143185"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","89",,"1,2,3,6","3",,,,,"369","143556"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","90","sound/6star.wav","1,2,3,6",,"6","228",,,"null","145060"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","91",,"1,2,3,6","3",,,,,"400","145462"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","92","sound/6star.wav","1,2,3,6",,"6","234",,,"null","146964"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","93",,"1,2,3,6","3",,,,,"349","147314"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","94","sound/6star.wav","1,2,3,6",,"6","240",,,"null","148818"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","95",,"1,2,3,6","3",,,,,"315","149134"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","96","sound/6star.wav","1,2,3,6",,"6","246",,,"null","150638"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","97",,"1,2,3,6","3",,,,,"301","150940"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","98","sound/6star.wav","1,2,3,6",,"6","252",,,"null","152444"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","99",,"1,2,3,6","3",,,,,"313","152758"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","100","sound/6star.wav","1,2,3,6",,"6","258",,,"null","154261"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","101",,"1,2,3,6","3",,,,,"340","154602"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","102","sound/6star.wav","1,2,3,6",,"6","264",,,"null","156104"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","103",,"1,2,3,6","3",,,,,"395","156500"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","104","sound/6star.wav","1,2,3,6",,"6","270",,,"null","158004"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","105",,"1,2,3,6","3",,,,,"410","158414"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","106","sound/6star.wav","1,2,3,6",,"6","276",,,"null","159918"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","107",,"1,2,3,6","3",,,,,"323","160242"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","108","sound/6star.wav","1,2,3,6",,"6","282",,,"null","161744"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","109",,"1,2,3,6","3",,,,,"427","162172"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","110","sound/6star.wav","1,2,3,6",,"6","288",,,"null","163674"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","111",,"1,2,3,6","3",,,,,"287","163962"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","112","sound/6star.wav","1,2,3,6",,"6","294",,,"null","165464"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","113",,"1,2,3,6","3",,,,,"340","165806"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","114","sound/6star.wav","1,2,3,6",,"6","300",,,"null","167309"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","115",,"1,2,3,6","3",,,,,"324","167634"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","116","sound/6star.wav","1,2,3,6",,"6","306",,,"null","169136"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","117",,"1,2,3,6","3",,,,,"276","169414"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","118","sound/6star.wav","1,2,3,6",,"6","312",,,"null","170918"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","119",,"1,2,3,6","3",,,,,"355","171274"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","120","sound/6star.wav","1,2,3,6",,"6","318",,,"null","172777"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","121",,"1,2,3,6","3",,,,,"246","173024"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","122","sound/6star.wav","1,2,3,6",,"6","324",,,"null","174528"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","123",,"1,2,3,6","3",,,,,"174","174704"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","124","sound/6star.wav","1,2,3,6",,"6","330",,,"null","176207"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","125",,"1,2,3,6","3",,,,,"370","176578"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","126","sound/6star.wav","1,2,3,6",,"6","336",,,"null","178081"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","127",,"1,2,3,6","3",,,,,"270","178352"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","128","sound/6star.wav","1,2,3,6",,"6","342",,,"null","179856"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","129",,"1,2,3,6","3",,,,,"275","180132"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","130","sound/6star.wav","1,2,3,6",,"6","348",,,"null","181635"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","131",,"1,2,3,6","3",,,,,"175","181812"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","132","sound/6star.wav","1,2,3,6",,"6","354",,,"null","183314"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","133",,"1,2,3,6","3",,,,,"316","183632"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","134","sound/6star.wav","1,2,3,6",,"6","360",,,"null","185134"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","135",,"1,2,3,6","3",,,,,"324","185460"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","136","sound/6star.wav","1,2,3,6",,"6","366",,,"null","186964"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","137",,"1,2,3,6","3",,,,,"237","187202"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","138","sound/6star.wav","1,2,3,6",,"6","372",,,"null","188705"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","139",,"1,2,3,6","3",,,,,"520","189226"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","140","sound/6star.wav","1,2,3,6",,"6","378",,,"null","190729"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","141",,"1,2,3,6","3",,,,,"292","191022"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","142","sound/6star.wav","1,2,3,6",,"6","384",,,"null","192525"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","143",,"1,2,3,6","3",,,,,"176","192702"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","144","sound/6star.wav","1,2,3,6",,"6","390",,,"null","194206"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","145",,"1,2,3,6","3",,,,,"261","194468"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","146","sound/6star.wav","1,2,3,6",,"6","396",,,"null","195971"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","147",,"1,2,3,6","3",,,,,"378","196350"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","148","sound/6star.wav","1,2,3,6",,"6","402",,,"null","197853"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","149",,"1,2,3,6","3",,,,,"426","198280"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","150","sound/6star.wav","1,2,3,6",,"6","408",,,"null","199783"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","151",,"1,2,3,6","3",,,,,"417","200202"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","152","sound/6star.wav","1,2,3,6",,"6","414",,,"null","201706"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","153",,"1,2,3,6","3",,,,,"269","201976"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","154","sound/6star.wav","1,2,3,6",,"6","420",,,"null","203478"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","155",,"1,2,3,6","3",,,,,"629","204108"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","156","sound/6star.wav","1,2,3,6",,"6","426",,,"null","205611"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","157",,"1,2,3,6","3",,,,,"372","205984"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","158","sound/6star.wav","1,2,3,6",,"6","432",,,"null","207487"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","159",,"1,2,3,6","3",,,,,"581","208070"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","160","sound/6star.wav","1,2,3,6",,"6","438",,,"null","209574"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","161",,"1,2,3,6","3",,,,,"337","209913"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","162","sound/6star.wav","1,2,3,6",,"6","444",,,"null","211416"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","163",,"1,2,3,6","3",,,,,"481","211898"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","164","sound/6star.wav","1,2,3,6",,"6","450",,,"null","213403"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","165",,"1,2,3,6","3",,,,,"414","213818"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-keyboard-response","166","sound/6star.wav","1,2,3,6",,"6","456",,,"null","215321"
"C797694","31","10/7/87","male","English","United States of America","dynamic","audio-button-response","167","sound/celebration.wav","1,2,3,6","0",,,,,"3174","218499"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","168","Which, if any, of these monsters ever gave you <b>1 star</b>?</p>","1,2,3,6","0",,,"correct",,"3584","222084"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","169","Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>","1,2,3,6","1",,,"correct",,"1713","224600"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","170","Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>","1,2,3,6","2",,,"correct",,"799","226202"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","171","Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>","1,2,3,6","3",,,"correct",,"629","227834"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","172","Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>","1,2,3,6","5",,,"incorrect",,"2415","231052"
"C797694","31","10/7/87","male","English","United States of America","dynamic","html-button-response","173","Which monster did you like the most?</p>","1,2,3,6","3",,,,,"1737","233592"
"C797694","31","10/7/87","male","English","United States of America","dynamic","survey-text","174",,"1,2,3,6",,,,,"\{""Q0"":""Because it gave me the most stars.""\}","17963","252356"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","0","<p>Hi! Welcome to the experiment. This study takes the form of a simple decision making task.<br> It is designed to help us learn how children make decisions, so it will look like a kid's game.<br> However, in order to understand how kids make choices, we need to compare what they do to adults<br> doing the same task. That's you! Because of this, we ask you to take the task seriously and do your<br>best, even if the task seems like a strange thing for an adult to do.</p>","2,3,6,1","0",,,,,"114500","114503"
"C863945","46","07/18/1972","male","English","United States of America","static","animation","1",,"2,3,6,1",,,,,"[]",,"126506"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","2","<img src='img/screen1d.png'></img>","2,3,6,1","0",,,,,"13398","139904"
"C863945","46","07/18/1972","male","English","United States of America","static","animation","3",,"2,3,6,1",,,,,"[]",,"160705"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","4","<img src='img/screen5e.jpg'></img>","2,3,6,1","0",,,,,"5248","165954"
"C863945","46","07/18/1972","male","English","United States of America","static","survey-multi-choice","5",,"2,3,6,1",,,,,"\{""Q0"":"" You click on the monsters"",""Q1"":"" Because the main study will have children participating""\}","6895","172853"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","6","Well done!","2,3,6,1","0",,,,,"864","173718"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","7",,"2,3,6,1","1",,,,,"1129","174848"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","8","sound/3star.wav","2,3,6,1",,"3","3",,,"null","176351"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","9",,"2,3,6,1","2",,,,,"702","177054"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","10","sound/6star.wav","2,3,6,1",,"6","9",,,"null","178558"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","11",,"2,3,6,1","0",,,,,"596","179156"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","12","sound/2star.wav","2,3,6,1",,"2","11",,,"null","180661"
